"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"4719",1.60,13.91,16.77,3.64,0.00,0.00,0.00,19.43,9.30,1.47,0.00,64.91,0.00,0.00,-1.21,44.85,44.85
"4720",1.83,15.84,11.03,3.62,0.00,0.00,0.00,19.56,9.30,3.06,0.00,62.14,0.00,0.00,-2.09,44.85,44.85
"4721",2.09,18.19,5.43,3.67,0.00,0.00,0.00,19.62,9.30,2.05,0.00,58.26,0.00,0.00,-2.09,44.85,44.85
"4722",2.43,23.22,1.48,3.66,0.00,0.00,0.00,19.66,6.53,0.00,0.00,54.89,0.00,0.00,-2.09,11.10,11.10
"4723",2.76,30.69,0.04,4.05,0.00,0.00,0.00,18.52,0.00,0.00,0.00,53.96,0.00,0.00,-2.09,9.50,9.50
"4724",2.88,34.73,0.00,4.20,0.00,0.00,0.00,10.77,0.00,0.00,0.00,50.49,0.00,0.00,-2.09,9.50,9.50
"4725",2.78,34.32,0.00,3.93,0.00,0.00,0.00,8.72,0.00,0.00,0.00,47.66,0.00,0.00,-2.09,9.49,9.49
"4726",2.60,32.10,0.00,3.77,0.00,0.00,0.00,14.20,0.00,0.00,0.00,46.24,-4.34,0.00,-2.09,9.49,9.49
"4727",2.38,29.62,0.00,4.05,0.00,0.00,0.00,16.95,0.00,0.00,0.00,45.66,0.00,-5.25,-2.09,9.49,9.49
"4728",2.15,27.52,0.00,4.00,0.00,0.00,0.00,18.32,0.00,0.00,0.00,42.51,-7.39,0.00,-2.09,9.49,9.49
"4729",1.93,25.78,0.00,3.43,0.00,0.00,0.00,19.00,0.00,0.00,0.00,42.03,-6.02,0.00,-2.09,9.49,9.49
"4730",1.74,24.20,0.00,3.21,0.00,0.00,0.00,19.35,0.00,0.00,0.00,41.81,-4.60,0.00,-2.09,9.49,9.49
"4731",1.61,22.74,0.00,3.21,0.00,0.00,0.00,19.52,0.00,0.00,0.00,41.15,-3.83,0.00,-2.09,9.49,9.49
"4732",1.52,20.72,0.22,3.20,0.00,0.00,0.00,19.60,0.00,0.00,0.00,40.85,-2.31,0.00,-2.09,9.49,9.49
"4733",1.31,13.89,2.06,3.16,0.00,0.00,0.00,19.65,3.00,0.00,0.00,40.97,0.00,0.00,-2.09,11.10,11.10
"4734",1.01,7.42,7.61,3.10,0.00,0.00,0.00,19.67,5.57,0.00,0.00,42.29,0.00,0.00,-2.09,11.10,11.10
"4735",0.89,6.86,15.00,3.17,0.00,0.00,0.00,19.68,2.52,0.00,0.00,46.04,0.00,0.00,-2.09,11.10,11.10
"4736",0.98,9.79,21.28,3.41,0.00,0.00,0.00,19.68,0.00,0.00,0.00,49.39,-3.67,0.00,-2.09,9.49,9.49
"4737",1.09,12.12,25.88,3.90,0.00,0.00,0.00,19.69,0.00,0.00,0.00,52.18,-8.40,0.00,-2.09,9.49,9.49
"4738",1.08,12.25,29.01,3.94,0.00,0.00,0.00,19.69,0.00,0.00,0.00,53.98,-7.45,-2.45,-2.09,9.49,9.49
"4739",0.99,11.14,30.34,3.89,0.00,0.00,0.00,19.69,0.00,0.00,0.00,55.67,-8.28,0.00,-2.09,9.49,9.49
"4740",0.89,9.83,29.76,3.98,0.00,0.00,0.00,19.69,0.00,0.00,0.00,58.57,-3.49,0.00,-2.09,9.49,9.49
"4741",0.85,9.15,27.63,3.93,0.00,0.00,0.00,19.69,3.57,0.00,0.00,62.73,0.00,0.00,-2.09,11.10,11.10
"4742",0.90,9.29,23.81,3.79,0.00,0.00,0.00,19.69,9.30,0.00,0.00,65.34,0.00,0.00,-1.44,44.85,44.85
"4743",1.02,10.22,18.28,3.65,0.00,0.00,0.00,19.69,9.30,2.86,0.00,65.02,0.00,0.00,0.00,174.33,174.33
"4744",1.22,12.19,12.14,3.67,0.39,0.00,0.00,19.69,9.30,3.72,0.00,62.32,0.00,0.00,0.00,174.33,174.33
"4745",1.44,14.92,5.75,3.67,3.46,0.00,0.00,19.69,9.30,0.00,0.00,58.22,0.00,0.00,0.00,174.33,174.33
"4746",1.69,19.87,1.37,3.57,0.00,0.00,0.00,19.69,9.30,0.00,0.00,54.80,0.00,0.00,-0.68,44.85,44.85
"4747",2.06,27.20,0.04,3.63,0.00,0.00,0.00,19.69,3.13,0.00,0.00,53.66,0.00,0.00,-2.09,11.10,11.10
"4748",2.43,31.74,0.00,3.72,0.00,0.00,0.00,14.71,0.00,0.00,0.00,50.50,0.00,0.00,-2.09,9.50,9.50
"4749",2.59,32.20,0.00,3.64,0.00,0.00,0.00,11.06,0.00,0.00,0.00,47.40,0.00,0.00,-2.09,9.50,9.50
"4750",2.61,30.97,0.00,3.59,0.00,0.00,0.00,10.94,0.00,0.00,0.00,46.03,0.00,0.00,-2.09,9.50,9.50
"4751",2.55,29.21,0.00,3.75,0.00,0.00,0.00,13.65,0.00,0.00,0.00,45.35,0.00,-1.72,-2.09,9.49,9.49
"4752",2.45,27.47,0.00,3.56,0.00,0.00,0.00,16.67,0.00,0.00,0.00,42.41,-5.64,0.00,-2.09,9.49,9.49
"4753",2.32,26.10,0.00,3.50,0.00,0.00,0.00,18.18,0.00,0.00,0.00,42.02,-5.98,0.00,-2.09,9.49,9.49
"4754",2.20,24.97,0.00,3.35,0.00,0.00,0.00,18.93,0.00,0.00,0.00,41.44,-5.92,0.00,-2.09,9.49,9.49
"4755",2.07,24.00,0.00,3.25,0.00,0.00,0.00,19.31,0.00,0.00,0.00,40.88,-5.66,0.00,-2.09,9.49,9.49
"4756",1.92,23.03,0.21,3.19,0.00,0.00,0.00,19.50,0.00,0.00,0.00,40.55,-5.20,0.00,-2.09,9.49,9.49
"4757",1.63,17.56,2.01,3.07,0.00,0.00,0.00,19.59,0.00,0.00,0.00,40.89,-0.89,0.00,-2.09,9.49,9.49
"4758",1.32,10.95,7.59,2.97,0.00,0.00,0.00,19.64,0.29,1.47,0.00,42.13,0.00,0.00,-2.09,11.10,11.10
"4759",1.19,10.33,15.21,2.96,0.00,0.00,0.00,18.35,0.00,0.00,0.00,45.94,0.00,0.00,-2.09,9.50,9.50
"4760",1.26,14.00,21.75,2.98,0.00,0.00,0.00,15.52,0.00,0.00,0.00,49.31,-4.11,0.00,-2.09,9.49,9.49
"4761",1.50,16.54,26.38,3.12,0.00,0.00,0.00,17.61,0.00,0.00,0.00,52.13,-9.30,-1.62,-2.09,6.70,6.70
"4762",1.60,16.53,29.11,3.22,0.00,0.00,0.00,18.65,0.00,0.00,0.00,54.01,-9.30,-3.70,-2.09,6.70,6.70
"4763",1.58,15.75,29.69,3.44,0.00,0.00,0.00,19.17,0.00,0.00,0.00,55.84,-9.30,-2.38,-2.09,6.70,6.70
"4764",1.47,14.96,28.94,3.39,0.00,0.00,0.00,19.43,0.00,0.00,0.00,58.74,-7.37,0.00,-2.09,9.49,9.49
"4765",1.40,14.44,26.64,3.45,0.00,0.00,0.00,19.56,0.00,0.00,0.00,62.99,-0.42,0.00,-2.09,9.49,9.49
"4766",1.38,14.20,22.76,3.36,0.00,0.00,0.00,19.62,6.43,0.00,0.00,65.65,0.00,0.00,-2.09,11.11,11.11
"4767",1.36,14.12,17.32,3.30,0.23,0.00,0.00,19.66,9.30,0.00,0.00,65.29,0.00,0.00,0.00,174.33,174.33
"4768",1.37,14.38,11.17,3.32,1.87,0.00,0.00,19.67,9.30,1.58,0.00,62.67,0.00,0.00,0.00,174.33,174.33
"4769",1.44,14.76,5.29,3.30,0.00,0.00,0.00,19.68,9.30,5.00,0.00,58.77,0.00,0.00,0.00,174.33,174.33
"4770",1.61,16.43,1.33,3.26,3.69,0.00,0.00,19.68,9.30,0.00,0.00,55.31,0.00,0.00,0.00,174.33,174.33
"4771",1.87,20.73,0.04,3.34,0.00,0.00,0.00,19.69,9.30,0.00,0.00,54.02,0.00,0.00,-0.96,44.85,44.85
"4772",2.06,24.41,0.00,3.45,0.00,0.00,0.00,19.69,3.43,0.00,0.00,50.93,0.00,0.00,-2.09,11.11,11.11
"4773",2.16,26.37,0.00,3.34,0.00,0.00,0.00,18.03,0.00,0.00,0.00,47.81,0.00,0.00,-2.09,9.50,9.50
"4774",2.21,27.87,0.00,3.38,0.00,0.00,0.00,15.01,0.00,0.00,0.00,46.38,0.00,0.00,-2.09,9.50,9.50
"4775",2.19,29.01,0.00,3.64,0.00,0.00,0.00,12.63,0.00,0.00,0.00,45.37,-0.02,0.00,-2.09,9.50,9.50
"4776",2.12,30.45,0.00,3.52,0.00,0.00,0.00,8.41,0.00,0.00,0.00,42.42,0.00,0.00,-2.09,9.50,9.50
"4777",2.02,31.54,0.00,3.34,0.00,0.00,0.00,7.22,0.00,0.00,0.00,42.04,0.00,0.00,-2.09,9.50,9.50
"4778",1.84,31.34,0.00,3.25,0.00,0.00,0.00,10.50,0.00,0.00,0.00,41.78,-3.07,0.00,-2.09,9.50,9.50
"4779",1.60,29.69,0.00,3.20,0.00,0.00,0.00,15.10,0.00,0.00,0.00,41.31,-6.18,0.00,-2.09,9.50,9.50
"4780",1.40,27.48,0.20,3.16,0.00,0.00,0.00,17.39,0.00,0.00,0.00,41.03,-6.52,0.00,-2.09,9.50,9.50
"4781",1.27,21.37,1.89,2.96,0.00,0.00,0.00,17.84,0.00,0.00,0.00,41.09,-2.14,0.00,-2.09,9.50,9.50
"4782",1.03,15.26,6.52,2.92,0.00,0.00,0.00,18.76,0.00,0.00,0.00,42.41,0.00,0.00,-2.09,9.50,9.50
"4783",0.89,14.65,12.30,2.82,0.00,0.00,0.00,17.59,0.00,0.00,0.00,46.16,0.00,0.00,-2.09,9.50,9.50
"4784",0.94,16.65,18.06,2.84,0.00,0.00,0.00,18.64,0.00,0.00,0.00,49.50,-5.53,0.00,-2.09,9.50,9.50
"4785",1.02,19.23,22.76,2.83,0.00,0.00,0.00,17.90,0.00,0.00,0.00,52.35,-9.30,0.00,-2.09,9.50,9.50
"4786",1.03,20.97,26.35,2.98,0.00,0.00,0.00,15.74,0.00,0.00,0.00,54.23,-9.30,-1.46,-2.09,2.35,2.35
"4787",1.03,21.72,27.99,2.99,0.00,0.00,0.00,17.72,0.00,0.00,0.00,56.16,-9.30,-3.88,-2.09,2.35,2.35
"4788",1.05,21.59,27.81,3.18,0.00,0.00,0.00,18.70,0.00,0.00,0.00,58.58,-9.30,-2.36,-2.09,2.35,2.35
"4789",1.10,20.81,25.73,3.12,0.00,0.00,0.00,19.19,0.00,0.00,0.00,62.59,-5.27,0.00,-2.09,9.50,9.50
"4790",1.15,19.79,22.00,3.15,0.00,0.00,0.00,19.44,0.00,0.00,0.00,65.29,0.00,0.00,-0.24,44.85,44.85
"4791",1.29,19.12,16.64,3.09,5.35,0.00,0.00,19.56,0.00,0.00,0.00,65.04,0.00,0.00,0.00,174.33,174.33
"4792",1.37,17.83,10.80,3.04,7.95,0.00,0.00,19.63,1.78,0.00,0.00,62.39,0.00,0.00,0.00,174.33,174.33
"4793",1.37,16.07,5.28,3.11,12.86,0.00,0.00,19.66,0.08,0.00,0.00,58.43,0.00,0.00,0.00,174.33,174.33
"4794",1.24,15.97,1.47,3.30,12.86,0.00,0.00,19.67,0.68,0.00,0.00,55.18,0.00,0.00,0.00,174.33,174.33
"4795",0.96,15.89,0.01,3.08,12.86,0.00,0.00,19.68,1.53,0.00,0.00,54.00,0.00,0.00,0.00,174.33,174.33
"4796",0.63,15.26,0.00,3.04,12.32,0.00,0.00,19.68,0.00,0.00,0.00,50.93,0.00,0.00,0.00,174.33,174.33
"4797",0.41,14.36,0.00,3.20,10.08,0.00,0.00,19.69,0.00,0.00,0.00,47.73,0.00,0.00,0.00,174.33,174.33
"4798",0.36,13.01,0.00,3.23,0.83,0.00,0.00,19.69,9.30,0.00,0.00,46.42,0.00,0.00,0.00,174.33,174.33
"4799",0.41,12.03,0.00,3.41,1.92,0.00,0.00,19.69,1.08,6.58,0.00,45.12,0.00,0.00,0.00,174.33,174.33
"4800",0.53,11.47,0.00,3.19,7.58,0.00,0.00,19.69,0.00,0.00,0.00,42.46,0.00,0.00,0.00,174.33,174.33
"4801",0.67,11.48,0.00,2.98,7.20,0.00,0.00,19.69,0.00,0.00,0.00,42.02,0.00,0.00,0.00,174.33,174.33
"4802",0.80,12.14,0.00,2.91,6.09,0.00,0.00,19.69,0.00,0.00,0.00,41.64,0.00,0.00,0.00,174.33,174.33
"4803",0.85,12.86,0.00,3.00,0.00,0.00,0.00,19.69,4.65,0.00,0.00,41.05,0.00,0.00,0.00,174.33,174.33
"4804",0.81,12.59,0.19,2.90,4.67,0.00,0.00,19.69,0.00,0.00,0.00,40.85,0.00,0.00,0.00,174.33,174.33
"4805",0.67,8.92,2.09,2.88,6.88,0.00,0.00,19.69,0.00,0.00,0.00,41.12,0.00,0.00,0.00,174.33,174.33
"4806",0.56,7.69,7.20,2.94,0.00,0.00,0.00,19.69,4.23,0.00,0.00,42.31,0.00,0.00,0.00,174.33,174.33
"4807",0.57,8.32,13.84,2.94,0.00,0.00,0.00,19.69,0.57,0.00,0.00,45.93,0.00,0.00,0.00,174.33,174.33
"4808",0.62,8.41,20.14,3.34,0.00,0.00,0.00,19.69,0.00,0.00,0.00,49.28,-2.92,0.00,0.00,149.05,149.05
"4809",0.66,8.25,25.56,3.43,0.00,0.00,0.00,19.69,0.00,0.00,0.00,52.10,-5.48,0.00,0.00,149.05,149.05
"4810",0.68,8.62,29.24,3.50,0.00,0.00,0.00,19.69,0.00,0.00,0.00,54.09,-7.29,-0.36,0.00,149.05,149.05
"4811",0.72,9.34,30.53,3.62,0.00,0.00,0.00,19.69,0.00,0.00,0.00,57.27,-6.63,0.00,0.00,149.05,149.05
"4812",0.78,9.89,30.00,3.61,0.00,0.00,0.00,19.69,0.00,0.00,0.00,58.34,-5.62,0.00,0.00,149.05,149.05
"4813",0.81,9.92,27.98,3.53,0.00,0.00,0.00,19.69,0.00,0.31,0.00,62.23,0.00,0.00,0.00,174.33,174.33
"4814",0.80,9.41,24.26,3.59,0.00,0.00,0.00,19.69,7.14,0.00,0.00,64.90,0.00,0.00,0.00,174.33,174.33
"4815",0.78,8.62,19.01,3.57,3.24,0.00,0.00,19.69,9.30,0.00,0.00,64.20,0.00,0.00,0.00,174.33,174.33
"4816",0.75,7.75,12.49,3.53,7.64,0.00,0.00,19.69,9.30,0.00,0.00,61.16,0.00,0.00,0.00,174.33,174.33
"4817",0.73,7.03,5.80,3.53,11.64,0.00,0.00,19.69,9.30,0.00,0.00,57.71,0.00,0.00,0.00,174.33,174.33
"4818",0.72,7.36,1.47,3.80,12.48,0.00,0.00,19.69,9.30,0.00,0.00,54.82,0.00,0.00,0.00,174.33,174.33
"4819",0.76,9.46,0.03,3.98,10.34,0.00,0.00,19.69,9.30,0.00,0.00,53.55,0.00,0.00,0.00,174.33,174.33
"4820",0.77,10.73,0.00,3.90,6.68,0.00,0.00,19.69,9.30,0.00,0.00,51.07,0.00,0.00,0.00,174.33,174.33
"4821",0.71,10.25,0.00,3.88,3.84,0.00,0.00,19.69,9.30,0.00,0.00,47.67,0.00,0.00,0.00,174.33,174.33
"4822",0.67,9.13,0.00,3.77,12.86,0.00,0.00,19.69,0.15,0.00,0.00,46.26,0.00,0.00,0.00,174.33,174.33
"4823",0.65,8.31,0.00,3.74,2.64,0.00,0.00,19.69,9.30,0.00,0.00,44.33,0.00,0.00,0.00,174.33,174.33
"4824",0.63,7.85,0.00,3.49,9.00,0.00,0.00,19.69,0.00,0.00,0.00,40.66,0.00,0.00,0.00,174.33,174.33
"4825",0.58,7.49,0.00,3.21,0.00,0.00,0.00,19.69,8.47,0.00,0.00,39.44,0.00,0.00,0.00,174.33,174.33
"4826",0.49,6.99,0.00,2.88,0.00,0.00,0.00,19.69,8.84,0.00,0.00,38.89,0.00,0.00,0.00,174.33,174.33
"4827",0.40,6.50,0.00,2.97,8.22,0.00,0.00,19.69,0.33,0.00,0.00,38.12,0.00,0.00,0.00,174.33,174.33
"4828",0.33,6.19,0.18,2.94,0.00,0.00,0.00,19.69,8.32,0.00,0.00,37.64,0.00,0.00,0.00,174.33,174.33
"4829",0.25,4.52,1.99,2.93,0.00,0.00,0.00,19.69,8.57,0.00,0.00,37.94,0.00,0.00,0.00,174.33,174.33
"4830",0.19,2.77,7.49,2.93,4.25,0.00,0.00,19.69,0.00,0.00,0.00,37.32,0.00,0.00,0.00,174.33,174.33
"4831",0.17,2.45,14.86,2.96,0.00,0.00,0.00,19.69,0.00,0.00,0.00,38.95,-1.17,0.00,0.00,149.05,149.05
"4832",0.17,2.38,21.26,3.41,0.00,0.00,0.00,19.69,0.00,0.00,0.00,41.74,-3.94,-1.23,0.00,149.05,149.05
"4833",0.13,2.57,26.03,3.50,0.00,0.00,0.00,19.69,0.00,0.00,0.00,44.40,-7.53,0.00,0.00,149.05,149.05
"4834",0.10,2.73,29.09,3.49,0.00,0.00,0.00,19.69,0.00,0.00,0.00,46.66,-8.44,0.00,0.00,149.05,149.05
"4835",0.08,2.89,30.34,3.41,0.00,0.00,0.00,19.69,0.00,0.00,0.00,49.94,0.00,-6.47,0.00,149.05,149.05
"4836",0.08,3.11,30.11,3.55,0.00,0.00,0.00,19.69,0.00,0.00,0.00,55.25,-1.29,0.00,0.00,149.05,149.05
"4837",0.09,3.34,28.23,3.22,0.00,0.00,0.00,19.69,3.85,0.00,0.00,58.42,0.00,0.00,0.00,174.33,174.33
"4838",0.18,3.45,24.14,3.11,10.33,0.00,0.00,19.69,0.00,0.00,0.00,60.90,0.00,0.00,0.00,174.33,174.33
"4839",0.34,3.41,18.16,3.18,6.40,0.00,0.00,19.69,9.30,0.00,0.00,60.48,0.00,0.00,0.00,174.33,174.33
"4840",0.58,3.76,11.49,3.39,5.16,0.00,0.00,19.69,9.30,4.70,0.00,58.07,0.00,0.00,0.00,174.33,174.33
"4841",0.85,5.10,5.21,3.68,8.04,0.00,0.00,19.69,9.30,1.89,0.00,53.75,0.00,0.00,0.00,174.33,174.33
"4842",1.19,8.57,1.33,3.86,9.22,0.00,0.00,19.69,4.55,0.00,0.00,48.41,0.00,0.00,0.00,174.33,174.33
"4843",1.52,14.29,0.01,4.04,4.54,0.00,0.00,19.69,1.83,0.00,0.00,45.92,0.00,0.00,0.00,174.33,174.33
"4844",1.72,18.72,0.00,3.95,0.00,0.00,0.00,19.69,1.01,0.00,0.00,45.08,0.00,0.00,0.00,174.33,174.33
"4845",1.72,20.46,0.00,3.96,0.00,0.00,0.00,19.69,0.00,0.00,0.00,42.52,-3.31,0.00,0.00,149.05,149.05
"4846",1.61,20.51,0.00,3.81,0.00,0.00,0.00,19.69,0.00,0.00,0.00,41.97,-3.65,0.00,0.00,149.05,149.05
"4847",1.44,19.36,0.00,4.17,0.00,0.00,0.00,19.69,0.00,0.00,0.00,41.31,-3.35,0.00,0.00,149.05,149.05
"4848",1.30,17.46,0.00,3.57,0.00,0.00,0.00,19.69,0.00,0.00,0.00,38.10,-3.92,0.00,0.00,149.05,149.05
"4849",1.24,15.47,0.00,3.18,0.00,0.00,0.00,19.69,0.00,0.00,0.00,36.78,-2.79,0.00,0.00,149.05,149.05
"4850",1.19,13.83,0.00,3.01,0.00,0.00,0.00,19.69,0.00,0.00,0.00,36.32,-1.39,0.00,0.00,149.05,149.05
"4851",1.16,12.85,0.00,2.92,0.00,0.00,0.00,19.69,0.00,0.00,0.00,35.75,-0.88,0.00,0.00,149.05,149.05
"4852",1.11,12.17,0.16,3.05,0.00,0.00,0.00,19.69,0.00,0.00,0.00,35.24,-0.93,0.00,0.00,149.05,149.05
"4853",0.99,9.87,1.84,3.12,0.00,0.00,0.00,19.69,0.00,0.00,0.00,34.97,-0.53,0.00,0.00,149.05,149.05
"4854",0.81,6.28,6.27,3.18,0.00,0.00,0.00,19.69,0.00,0.00,0.00,33.25,-2.97,0.00,0.00,149.05,149.05
"4855",0.85,5.27,12.42,3.43,0.00,0.00,0.00,19.69,0.00,0.00,0.00,34.17,-7.48,0.00,0.00,149.05,149.05
"4856",1.07,7.12,18.77,3.70,0.00,0.00,0.00,17.29,0.00,0.00,0.00,36.56,-9.30,0.00,-2.09,9.29,9.29
"4857",1.17,8.42,23.65,3.76,0.00,0.00,0.00,18.49,0.00,0.00,0.00,39.18,-9.30,0.00,-2.09,0.00,0.00
"4858",1.25,10.00,26.76,3.82,0.00,0.00,0.00,19.09,0.00,0.00,0.00,41.97,-9.30,0.00,-2.09,0.00,0.00
"4859",1.27,12.13,28.08,4.06,0.00,0.00,0.00,19.39,0.00,0.00,0.00,46.31,-9.30,-5.29,-2.09,0.00,0.00
"4860",1.29,13.65,27.69,4.06,0.00,0.00,0.00,19.54,0.00,0.00,0.00,52.42,-9.30,-2.41,-2.09,0.00,0.00
"4861",1.36,14.71,25.88,3.72,0.00,0.00,0.00,19.61,0.00,0.00,0.00,56.29,-9.00,0.00,0.00,149.05,149.05
"4862",1.43,15.04,22.23,3.54,0.00,0.00,0.00,19.65,0.00,0.00,0.00,59.06,-2.83,0.00,0.00,149.05,149.05
"4863",1.46,15.16,17.26,3.50,0.00,0.00,0.00,19.67,2.12,0.00,0.00,59.17,0.00,0.00,0.00,174.33,174.33
"4864",1.44,15.56,11.13,3.76,0.00,0.00,0.00,19.68,5.21,0.00,0.00,56.78,0.00,0.00,0.00,174.33,174.33
"4865",1.37,16.10,5.32,3.85,0.00,0.00,0.00,19.68,2.98,3.48,0.00,52.78,0.00,0.00,0.00,174.33,174.33
"4866",1.20,16.37,1.32,3.82,0.00,0.00,0.00,19.69,4.25,0.00,0.00,46.64,0.00,0.00,0.00,174.33,174.33
"4867",1.00,16.71,0.02,4.11,0.00,0.00,0.00,19.69,0.00,2.63,0.00,44.17,0.00,0.00,0.00,174.33,174.33
"4868",0.86,17.16,0.00,4.19,0.00,0.00,0.00,19.69,2.12,0.00,0.00,44.02,0.00,0.00,0.00,174.33,174.33
"4869",0.80,17.58,0.00,4.02,0.00,0.00,0.00,19.69,0.00,0.48,0.00,42.57,0.00,0.00,0.00,174.33,174.33
"4870",0.84,17.98,0.00,3.96,0.00,0.00,0.00,19.69,0.00,0.00,0.00,42.10,-0.37,0.00,0.00,149.05,149.05
"4871",0.96,18.59,0.00,3.99,0.00,0.00,0.00,19.69,0.00,0.00,0.00,41.31,-1.92,0.00,0.00,149.05,149.05
"4872",1.08,18.61,0.00,3.97,0.00,0.00,0.00,19.69,0.00,0.00,0.00,38.01,-5.35,0.00,0.00,149.05,149.05
"4873",1.17,18.22,0.00,3.50,0.00,0.00,0.00,19.69,0.00,0.00,0.00,36.81,-5.76,0.00,0.00,149.05,149.05
"4874",1.22,17.43,0.00,3.18,0.00,0.00,0.00,19.69,0.00,0.00,0.00,36.40,-5.13,0.00,0.00,149.05,149.05
"4875",1.25,16.82,0.00,3.06,0.00,0.00,0.00,19.69,0.00,0.00,0.00,35.98,-4.85,0.00,0.00,149.05,149.05
"4876",1.23,15.70,0.15,3.11,0.00,0.00,0.00,19.69,0.00,0.00,0.00,36.23,-3.66,0.00,0.00,149.05,149.05
"4877",1.09,12.08,1.92,3.15,0.00,0.00,0.00,19.69,0.00,0.00,0.00,37.71,-0.23,0.00,0.00,149.05,149.05
"4878",1.00,12.66,7.42,3.25,0.00,0.00,0.00,19.69,0.00,0.00,0.00,40.21,-3.81,0.00,0.00,149.05,149.05
"4879",1.03,13.04,15.35,3.46,0.00,0.00,0.00,19.69,0.00,0.00,0.00,44.31,-8.26,0.00,0.00,149.05,149.05
"4880",1.05,12.66,22.59,3.99,0.00,0.00,0.00,19.07,0.00,0.00,0.00,47.96,-9.30,0.00,-2.09,6.09,6.09
"4881",0.98,12.39,27.99,4.06,0.00,0.00,0.00,19.38,0.00,0.00,0.00,50.90,-9.30,-2.52,-2.09,0.00,0.00
"4882",0.87,12.19,31.45,3.82,0.00,0.00,0.00,19.53,0.00,0.00,0.00,52.83,-9.30,-3.65,-2.09,0.00,0.00
"4883",0.77,11.97,33.00,3.84,0.00,0.00,0.00,19.61,0.00,0.00,0.00,54.69,-9.30,-1.54,-2.09,0.00,0.00
"4884",0.73,11.66,32.50,3.84,0.00,0.00,0.00,19.65,0.00,0.00,0.00,57.77,-9.30,0.00,-1.31,44.85,44.85
"4885",0.73,11.16,30.27,3.70,0.00,0.00,0.00,19.67,0.00,0.00,0.00,62.07,-3.47,0.00,0.00,149.05,149.05
"4886",0.76,10.54,26.14,3.68,3.93,0.00,0.00,19.68,0.00,0.00,0.00,64.73,0.00,0.00,0.00,174.33,174.33
"4887",0.80,10.04,20.13,3.62,10.28,0.00,0.00,19.68,0.00,0.00,0.00,64.56,0.00,0.00,0.00,174.33,174.33
"4888",0.85,9.66,13.04,3.60,10.73,0.00,0.00,19.69,4.40,0.00,0.00,61.96,0.00,0.00,0.00,174.33,174.33
"4889",0.85,9.57,5.87,3.74,12.86,0.00,0.00,19.69,5.21,0.00,0.00,57.77,0.00,0.00,0.00,174.33,174.33
"4890",0.82,10.52,1.26,3.79,0.00,0.00,9.23,19.69,9.30,0.00,9.23,54.60,0.00,0.00,0.00,174.33,174.33
"4891",0.80,13.69,0.02,4.15,8.36,0.00,0.00,19.69,6.99,0.00,0.00,53.70,0.00,0.00,0.00,174.33,174.33
"4892",0.77,16.19,0.00,4.14,9.50,0.00,0.00,19.69,0.00,0.00,0.00,50.29,0.00,0.00,0.00,174.33,174.33
"4893",0.72,17.89,0.00,4.20,0.00,0.00,0.00,19.69,4.77,0.00,0.00,47.27,0.00,0.00,0.00,174.33,174.33
"4894",0.70,18.45,0.00,4.12,2.93,0.00,0.00,19.69,0.00,0.00,0.00,45.88,0.00,0.00,0.00,174.33,174.33
"4895",0.72,17.84,0.00,4.19,0.00,0.00,0.00,19.69,2.89,0.00,0.00,45.32,0.00,0.00,0.00,174.33,174.33
"4896",0.76,16.79,0.00,4.11,0.84,0.00,0.00,19.69,0.00,0.00,0.00,42.19,0.00,0.00,0.00,174.33,174.33
"4897",0.77,15.43,0.00,3.59,0.00,0.00,0.00,19.69,2.18,0.00,0.00,41.66,0.00,0.00,0.00,174.33,174.33
"4898",0.75,14.14,0.00,3.06,3.76,0.00,0.00,19.69,0.00,0.00,0.00,41.40,0.00,0.00,0.00,174.33,174.33
"4899",0.70,12.76,0.00,2.94,4.72,0.00,0.00,19.69,0.00,0.00,0.00,40.80,0.00,0.00,0.00,174.33,174.33
"4900",0.65,11.55,0.14,2.91,5.65,0.00,0.00,19.69,0.00,0.00,0.00,40.59,0.00,0.00,0.00,174.33,174.33
"4901",0.54,7.68,1.84,3.05,7.97,0.00,0.00,19.69,0.00,0.00,0.00,40.76,0.00,0.00,0.00,174.33,174.33
"4902",0.45,5.61,7.52,3.12,3.98,0.00,0.00,19.69,0.00,1.54,0.00,41.91,0.00,0.00,0.00,174.33,174.33
"4903",0.39,5.04,15.23,3.22,2.07,0.00,0.00,19.69,0.00,0.00,0.00,45.64,0.00,0.00,0.00,174.33,174.33
"4904",0.32,3.87,22.02,3.73,0.00,0.00,0.00,19.69,0.00,0.00,0.00,49.04,-0.59,0.00,0.00,149.05,149.05
"4905",0.26,3.00,27.09,3.71,0.00,0.00,0.00,19.69,0.00,0.00,0.00,51.95,0.00,-1.80,0.00,149.05,149.05
"4906",0.22,2.57,30.15,3.87,0.00,0.00,0.00,19.69,0.00,0.00,0.00,53.85,-2.64,0.00,0.00,149.05,149.05
"4907",0.18,2.41,31.08,3.92,0.00,0.00,0.00,19.69,0.00,0.00,0.00,55.61,-1.66,0.00,0.00,149.05,149.05
"4908",0.17,2.43,30.23,3.99,0.00,0.00,0.00,19.69,2.07,0.00,0.00,58.57,0.00,0.00,0.00,174.33,174.33
"4909",0.18,2.55,27.69,4.01,8.66,0.00,0.00,19.69,0.00,0.00,0.00,62.79,0.00,0.00,0.00,174.33,174.33
