"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"1050",3.65,19.24,0.00,5.25,12.86,27.77,27.77,0.00,0.00,5.73,0.00,74.50,0.00,0.00,0.00,230.80,230.80
"1051",4.20,20.10,0.00,6.02,12.86,27.77,27.77,0.00,0.00,4.84,0.00,75.77,0.00,0.00,0.00,230.80,230.80
"1052",4.81,21.52,0.00,5.92,12.86,26.34,26.34,0.00,0.00,0.00,0.00,71.44,0.00,0.00,0.00,230.80,230.80
"1053",5.29,23.66,0.00,5.60,12.86,20.07,20.07,0.00,0.00,0.00,0.00,67.47,0.00,0.00,0.00,230.80,230.80
"1054",5.54,26.15,0.00,4.98,12.86,15.85,15.85,0.00,0.00,0.00,0.00,65.38,0.00,0.00,0.00,230.80,230.80
"1055",5.74,29.25,0.00,5.14,0.00,26.21,26.21,0.00,0.00,0.00,0.00,66.33,0.00,0.00,0.00,230.80,230.80
"1056",5.91,32.11,0.00,5.02,12.86,11.01,11.01,0.00,0.00,0.00,0.00,66.91,0.00,0.00,0.00,230.80,230.80
"1057",6.07,34.17,0.00,4.59,12.86,9.37,9.37,0.00,0.00,0.00,0.00,67.06,0.00,0.00,0.00,230.80,230.80
"1058",6.24,34.41,0.00,4.32,12.86,9.58,9.58,0.00,0.00,0.00,0.00,67.40,0.00,0.00,0.00,230.80,230.80
"1059",6.56,33.77,0.00,3.93,12.86,10.06,10.06,0.00,0.00,0.00,0.00,67.17,0.00,0.00,0.00,230.80,230.80
"1060",7.02,34.47,0.00,3.77,12.86,8.97,8.97,0.00,0.00,0.00,0.00,67.08,0.00,0.00,0.00,230.80,230.80
"1061",7.39,35.85,0.00,3.69,0.00,20.53,20.53,0.00,0.00,0.00,0.00,67.46,0.00,0.00,0.00,230.80,230.80
"1062",7.71,37.33,0.18,3.71,0.00,20.46,20.46,0.00,0.00,0.00,0.00,69.39,0.00,0.00,0.00,230.80,230.80
"1063",7.92,38.56,11.11,3.96,11.68,0.00,0.00,0.00,0.00,0.00,0.00,73.24,0.00,0.00,0.00,230.80,230.80
"1064",8.07,39.50,25.04,4.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,-2.09,59.84,59.84
"1065",7.90,39.26,37.97,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.86,0.00,-8.15,-6.17,51.16,51.16
"1066",7.90,42.46,45.78,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.35,-9.30,-10.75,-6.17,51.16,51.16
"1067",7.87,43.51,46.48,5.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.65,-1.42,-19.14,-6.17,51.16,51.16
"1068",8.00,43.31,43.34,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.17,0.00,-16.87,-6.17,51.16,51.16
"1069",8.08,42.24,36.50,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.43,-6.71,0.00,-6.17,51.16,51.16
"1070",7.93,41.17,24.32,5.10,0.00,0.00,0.00,0.00,0.97,0.00,0.00,79.48,0.00,0.00,0.00,59.84,59.84
"1071",7.72,42.35,12.57,4.66,0.00,0.00,0.00,0.00,0.00,9.34,0.00,76.64,0.00,0.00,0.00,59.84,59.84
"1072",7.94,45.72,2.68,4.44,0.00,0.00,0.00,0.00,0.00,11.95,0.00,72.72,0.00,0.00,0.00,59.84,59.84
"1073",8.33,49.83,0.00,4.59,0.00,0.00,0.00,0.00,0.00,6.84,0.00,69.61,0.00,0.00,0.00,59.84,59.84
"1074",8.58,51.40,0.00,5.13,0.00,0.00,0.00,0.00,0.00,9.35,0.00,74.46,0.00,0.00,0.00,59.84,59.84
"1075",8.64,51.98,0.00,6.26,0.00,0.00,0.00,0.00,0.00,9.45,0.00,75.76,0.00,0.00,-0.58,59.84,59.84
"1076",8.72,52.32,0.00,6.32,0.00,0.00,0.00,0.00,7.07,0.00,0.00,71.47,0.00,0.00,-2.95,59.84,59.84
"1077",8.84,52.20,0.00,5.86,0.00,0.00,0.00,0.00,6.86,0.00,0.00,67.60,0.00,0.00,-6.17,59.84,59.84
"1078",9.09,52.44,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.44,0.00,0.00,-1.47,59.84,59.84
"1079",9.45,54.77,0.00,5.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.24,0.00,0.00,-3.50,59.84,59.84
"1080",9.77,57.52,0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.94,0.00,0.00,-5.85,59.84,59.84
"1081",9.98,61.02,0.00,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.01,0.00,0.00,-6.17,0.00,0.00
"1082",10.22,66.64,0.00,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.49,-7.08,-1.02,-6.17,0.00,0.00
"1083",10.33,71.29,0.00,4.57,0.00,0.00,0.00,0.00,0.00,0.87,0.00,67.35,0.00,0.00,-6.17,0.00,0.00
"1084",10.31,77.31,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.81,-9.30,0.00,-6.17,0.00,0.00
"1085",10.35,83.37,0.00,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.59,0.00,0.00,-6.17,0.00,0.00
"1086",10.44,87.01,0.03,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.40,0.00,0.00,-6.17,0.00,0.00
"1087",10.45,89.32,1.61,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.39,-9.30,-16.72,-6.17,0.00,0.00
"1088",10.33,89.92,4.82,4.38,0.00,0.00,0.00,0.00,9.30,14.29,0.00,75.18,0.00,0.00,-6.17,0.00,0.00
"1089",10.15,89.73,8.47,4.73,0.00,0.00,0.00,0.00,9.30,0.00,0.00,76.00,-9.30,0.00,-6.17,0.00,0.00
"1090",10.02,88.73,11.10,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.55,0.00,0.00,-6.17,0.00,0.00
"1091",9.93,86.36,12.36,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.93,-9.30,-19.14,-6.17,0.00,0.00
"1092",9.78,83.11,11.38,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.03,-9.30,0.00,-6.17,0.00,0.00
"1093",9.61,78.67,9.19,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.45,-9.30,0.00,-6.17,0.00,0.00
"1094",9.55,75.14,5.65,5.20,0.00,0.00,0.00,0.00,0.00,19.14,0.00,79.29,-9.30,-3.25,-6.17,0.00,0.00
"1095",9.50,73.11,2.42,4.89,0.00,0.00,0.00,0.00,9.30,0.00,0.00,76.13,0.00,0.00,-6.17,0.00,0.00
"1096",9.24,73.13,0.28,4.67,0.00,0.00,0.00,0.00,9.30,0.00,0.00,72.54,0.00,0.00,-6.17,0.00,0.00
"1097",9.05,72.39,0.00,4.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.89,0.00,-2.98,-6.17,0.00,0.00
"1098",8.99,69.11,0.00,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.01,-1.96,0.00,-6.17,0.00,0.00
"1099",8.74,65.28,0.00,5.98,0.00,0.00,0.00,0.00,0.00,2.55,0.00,76.39,0.00,0.00,-6.17,0.00,0.00
"1100",8.59,62.72,0.00,6.20,0.00,0.00,0.00,0.00,0.85,0.00,0.00,72.19,0.00,0.00,-6.17,0.00,0.00
"1101",8.52,60.70,0.00,6.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.28,-1.01,0.00,-6.17,0.00,0.00
"1102",8.50,59.40,0.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.06,0.00,-1.75,-6.17,0.00,0.00
"1103",8.38,60.30,0.00,5.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.69,0.00,0.00,-6.17,0.00,0.00
"1104",8.25,58.76,0.00,5.44,0.00,0.00,0.00,0.00,1.12,0.00,0.00,67.40,0.00,0.00,-6.17,0.00,0.00
"1105",8.50,58.40,0.00,5.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,67.27,0.00,0.00,-6.17,0.00,0.00
"1106",8.86,58.48,0.00,4.74,0.00,0.00,0.00,0.00,9.30,1.50,0.00,67.70,0.00,0.00,-6.17,0.00,0.00
"1107",9.08,59.25,0.00,4.59,0.00,0.00,0.00,0.00,9.30,0.00,0.00,67.42,0.00,0.00,-6.17,0.00,0.00
"1108",9.17,61.02,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.25,-1.30,0.00,-6.17,0.00,0.00
"1109",9.29,62.34,0.00,4.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.59,0.00,0.00,-6.17,0.00,0.00
"1110",9.52,64.85,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.12,-3.78,0.00,-6.17,0.00,0.00
"1111",9.65,67.34,2.85,5.12,0.00,0.00,0.00,0.00,0.00,13.14,0.00,72.79,0.00,-19.14,-6.17,0.00,0.00
"1112",9.85,70.74,11.72,5.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.51,0.00,0.00,-6.17,0.00,0.00
"1113",9.98,76.68,21.12,6.36,0.00,0.00,0.00,0.00,9.30,3.22,0.00,75.43,0.00,0.00,-6.17,0.00,0.00
"1114",10.02,82.76,29.95,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.02,0.00,0.00,-6.17,0.00,0.00
"1115",9.96,86.13,34.53,6.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.53,0.00,0.00,-6.17,0.00,0.00
"1116",9.93,87.87,34.51,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.25,0.00,0.00,-6.17,0.00,0.00
"1117",9.88,89.06,29.85,6.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.28,0.00,0.00,-6.17,0.00,0.00
"1118",9.70,84.50,22.65,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.80,0.00,0.00,-6.17,0.00,0.00
"1119",9.61,79.20,11.69,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.74,0.00,0.00,-6.17,0.00,0.00
"1120",9.63,79.88,2.49,5.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.92,0.00,0.00,-6.17,0.00,0.00
"1121",9.59,80.96,0.00,5.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.69,0.00,0.00,-6.17,0.00,0.00
"1122",9.60,82.55,0.00,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.75,0.00,0.00,-6.17,0.00,0.00
"1123",9.64,84.31,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.23,0.00,0.00,-6.17,0.00,0.00
"1124",9.69,85.16,0.00,6.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.57,0.00,0.00,-6.17,0.00,0.00
"1125",9.74,85.77,0.00,6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.94,0.00,0.00,-6.17,0.00,0.00
"1126",9.82,86.42,0.00,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.02,0.00,0.00,-6.17,0.00,0.00
"1127",9.95,85.92,0.00,6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.75,0.00,0.00,-6.17,0.00,0.00
"1128",10.05,84.03,0.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.33,0.00,0.00,-6.17,0.00,0.00
"1129",10.10,81.39,0.00,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.09,0.00,0.00,-6.17,0.00,0.00
"1130",10.15,79.51,0.00,5.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.23,0.00,0.00,-6.17,0.00,0.00
"1131",10.21,78.75,0.00,5.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.18,0.00,0.00,-6.17,0.00,0.00
"1132",10.30,80.31,0.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.88,0.00,0.00,-6.17,0.00,0.00
"1133",10.35,85.81,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.33,0.00,0.00,-6.17,0.00,0.00
"1134",10.35,90.40,0.22,5.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.58,0.00,0.00,-6.17,0.00,0.00
"1135",10.29,91.39,7.96,5.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.40,0.00,0.00,-6.17,0.00,0.00
"1136",10.18,90.65,18.46,6.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.84,0.00,0.00,-6.17,0.00,0.00
"1137",10.11,93.27,26.22,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.53,-3.31,0.00,-6.17,0.00,0.00
"1138",10.04,96.26,33.86,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.18,-9.30,0.00,-6.17,0.00,0.00
"1139",9.96,96.56,35.86,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.51,-9.30,0.00,-6.17,0.00,0.00
"1140",9.90,94.26,35.67,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.53,-9.30,0.00,-6.17,0.00,0.00
"1141",9.70,90.46,33.86,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.50,-9.30,0.00,-6.17,0.00,0.00
"1142",9.22,82.42,26.88,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.01,-9.30,0.00,-6.17,0.00,0.00
"1143",8.94,74.82,15.55,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.90,-9.30,-18.61,-6.17,0.00,0.00
"1144",8.75,71.11,3.58,5.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.43,-9.30,-6.11,-6.17,0.00,0.00
"1145",8.48,70.07,0.00,5.86,0.00,0.00,0.00,0.00,0.00,19.14,0.00,63.28,-9.30,0.00,-6.17,0.00,0.00
"1146",8.29,69.20,0.00,6.20,0.00,0.00,0.00,0.00,0.00,2.00,0.00,65.87,-9.30,0.00,-6.17,0.00,0.00
"1147",8.20,66.48,0.00,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.31,-7.99,0.00,-6.17,0.00,0.00
"1148",8.02,64.39,0.00,6.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.83,-3.22,-4.88,-6.17,0.00,0.00
"1149",7.71,60.64,0.00,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.05,-6.58,0.00,-6.17,0.00,0.00
"1150",7.29,56.52,0.00,6.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.72,-3.34,0.00,-6.17,0.00,0.00
"1151",6.80,53.30,0.00,6.42,0.00,0.00,0.00,0.00,1.81,0.00,0.00,62.16,0.00,0.00,-6.17,0.00,0.00
"1152",6.45,49.88,0.00,6.19,0.00,0.00,0.00,0.00,0.00,4.17,0.00,60.51,0.00,0.00,-6.17,0.00,0.00
"1153",6.34,47.92,0.00,5.77,0.00,0.00,0.00,0.00,6.29,0.00,0.00,60.14,0.00,0.00,-6.17,0.00,0.00
"1154",6.29,50.47,0.00,5.47,0.00,0.00,0.00,0.00,4.28,0.00,0.00,60.34,0.00,0.00,-6.17,0.00,0.00
"1155",6.21,55.00,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.94,-0.46,0.00,-6.17,0.00,0.00
"1156",6.01,58.75,0.00,5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.61,-4.14,0.00,-6.17,0.00,0.00
"1157",6.03,60.03,0.00,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.63,-5.48,0.00,-6.17,0.00,0.00
"1158",6.08,60.93,0.08,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.78,-7.36,0.00,-6.17,0.00,0.00
"1159",6.00,61.60,5.64,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.83,-9.30,0.00,-6.17,0.00,0.00
"1160",6.08,64.12,16.70,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.01,-9.30,0.00,-6.17,0.00,0.00
"1161",6.34,69.47,28.92,6.66,0.00,0.00,0.00,0.00,0.00,16.36,0.00,61.71,-9.30,-19.14,-6.17,0.00,0.00
"1162",6.66,72.58,37.67,6.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.14,-9.30,-19.14,-6.17,0.00,0.00
"1163",7.03,75.69,42.06,6.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.04,-9.30,0.00,-6.17,0.00,0.00
"1164",7.38,76.60,42.50,6.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.55,-9.30,0.00,-6.17,0.00,0.00
"1165",7.54,73.16,39.45,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.83,-9.30,-19.14,-6.17,0.00,0.00
"1166",7.53,66.47,31.21,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.52,-9.30,-19.14,-6.17,0.00,0.00
"1167",7.41,60.45,17.73,6.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.95,0.00,-16.55,-6.17,0.00,0.00
"1168",7.27,58.62,4.21,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.31,0.00,-4.48,-6.17,0.00,0.00
"1169",7.19,56.71,0.00,5.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.23,0.00,-3.28,-6.17,0.00,0.00
"1170",7.11,56.78,0.00,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.63,0.00,-1.32,-6.17,0.00,0.00
"1171",6.90,57.52,0.00,6.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.06,0.00,-0.13,-6.17,0.00,0.00
"1172",6.69,57.62,0.00,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.67,-1.38,0.00,-6.17,0.00,0.00
"1173",6.54,56.85,0.00,6.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.19,-2.50,0.00,-6.17,0.00,0.00
"1174",6.73,57.11,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.35,0.00,-4.57,-6.17,0.00,0.00
"1175",6.95,56.37,0.00,6.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.65,-0.08,-2.68,-6.17,0.00,0.00
"1176",6.89,54.09,0.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.59,0.00,0.00,-5.47,59.84,59.84
"1177",6.92,50.38,0.00,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.81,0.00,0.00,-1.15,59.84,59.84
"1178",7.03,48.39,0.00,5.49,0.00,0.00,0.00,0.00,1.25,0.00,0.00,62.16,0.00,0.00,0.00,59.84,59.84
"1179",7.31,47.83,0.00,5.22,0.00,0.00,0.00,0.00,1.65,0.00,0.00,62.01,0.00,0.00,0.00,59.84,59.84
"1180",7.34,48.81,0.00,5.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,61.97,0.00,0.00,0.00,59.84,59.84
"1181",6.84,50.26,0.00,5.04,0.00,0.00,0.00,0.00,1.20,0.00,0.00,63.34,0.00,0.00,0.00,59.84,59.84
"1182",6.06,50.76,0.11,5.21,0.00,0.00,0.00,0.00,0.00,4.73,0.00,66.87,0.00,0.00,0.00,59.84,59.84
"1183",5.58,51.71,4.74,5.68,0.00,0.00,0.00,0.00,4.86,0.00,0.00,70.99,0.00,0.00,-1.59,59.84,59.84
"1184",5.28,50.61,12.75,6.39,0.00,0.00,0.00,0.00,4.19,0.00,0.00,73.04,0.00,0.00,-6.17,59.84,59.84
"1185",4.95,51.35,19.15,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.12,-1.74,0.00,-6.17,51.16,51.16
"1186",4.48,53.35,24.48,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.74,-3.44,-5.53,-6.17,51.16,51.16
"1187",4.04,51.55,27.56,6.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.68,-8.88,0.00,-6.17,51.16,51.16
"1188",3.82,47.92,26.49,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.06,-2.29,0.00,-6.17,51.16,51.16
"1189",4.01,44.88,21.44,6.18,0.00,0.00,2.48,0.00,0.00,0.00,2.48,78.99,0.00,0.00,0.00,230.80,230.80
"1190",4.36,42.06,15.73,5.90,1.06,0.00,0.00,0.00,9.30,0.00,0.00,78.42,0.00,0.00,0.00,230.80,230.80
"1191",4.86,39.39,8.42,5.33,8.23,0.00,0.00,0.00,9.30,0.00,0.00,75.53,0.00,0.00,0.00,230.80,230.80
"1192",5.55,36.78,1.56,5.49,0.00,0.00,22.30,0.00,0.00,0.00,22.30,71.69,0.00,0.00,0.00,230.80,230.80
"1193",6.06,35.61,0.00,5.45,12.42,0.00,0.00,0.00,9.30,0.00,0.00,68.84,0.00,0.00,0.00,230.80,230.80
"1194",6.27,35.00,0.00,5.96,0.00,0.00,26.16,0.00,0.00,0.00,26.16,73.40,0.00,0.00,0.00,230.80,230.80
"1195",6.34,36.14,0.00,6.80,0.00,0.00,25.62,0.00,0.00,0.00,25.62,74.89,0.00,0.00,0.00,230.80,230.80
"1196",6.35,37.03,0.00,6.88,0.00,0.00,20.17,0.00,0.00,0.00,20.17,70.44,0.00,0.00,0.00,230.80,230.80
"1197",6.39,38.21,0.00,6.39,0.00,0.00,15.18,0.00,0.00,0.00,15.18,66.18,0.00,0.00,0.00,230.80,230.80
"1198",6.62,38.41,0.00,6.12,3.60,0.00,0.00,0.00,9.30,0.00,0.00,64.06,0.00,0.00,0.00,230.80,230.80
"1199",6.95,37.85,0.00,6.11,0.00,0.00,14.25,0.00,0.00,0.00,14.25,65.16,0.00,0.00,0.00,230.80,230.80
"1200",7.30,36.95,0.00,5.82,6.79,0.00,0.00,0.00,9.30,0.00,0.00,66.17,0.00,0.00,0.00,230.80,230.80
"1201",7.59,35.57,0.00,5.37,0.00,0.00,17.81,0.00,0.00,0.00,17.81,66.35,0.00,0.00,0.00,230.80,230.80
"1202",7.82,34.95,0.00,5.08,3.49,0.00,0.00,0.00,0.00,15.33,0.00,66.66,0.00,0.00,0.00,230.80,230.80
"1203",8.10,34.49,0.00,4.66,0.00,0.00,0.00,0.00,0.10,19.14,0.00,66.49,0.00,0.00,0.00,230.80,230.80
"1204",8.31,34.40,0.00,4.59,0.00,0.00,0.00,0.00,0.00,18.97,0.00,66.26,0.00,0.00,0.00,230.80,230.80
"1205",8.37,34.52,0.00,4.47,0.00,0.00,0.00,0.00,9.30,9.88,0.00,66.53,0.00,0.00,0.00,230.80,230.80
"1206",8.34,34.78,0.18,4.66,0.00,0.00,0.00,0.00,9.30,11.62,0.00,68.89,0.00,0.00,0.00,230.80,230.80
"1207",8.25,34.56,5.18,5.24,0.00,0.00,19.50,0.00,0.00,0.00,19.50,72.73,0.00,0.00,0.00,230.80,230.80
"1208",8.15,33.89,14.81,5.96,0.00,0.00,0.00,0.00,9.30,2.38,0.00,74.50,0.00,0.00,0.00,230.80,230.80
"1209",8.04,35.05,26.14,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.28,-0.40,0.00,0.00,197.33,197.33
"1210",7.96,36.21,34.46,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.80,-2.10,-8.17,0.00,197.33,197.33
"1211",8.02,37.96,35.97,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.95,-9.30,-3.20,0.00,197.33,197.33
"1212",8.27,40.38,33.53,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.60,-9.30,-2.79,0.00,197.33,197.33
"1213",8.78,43.33,28.36,6.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.26,-7.35,0.00,0.00,197.33,197.33
"1214",9.40,45.60,20.70,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.54,-3.15,0.00,0.00,197.33,197.33
"1215",9.91,46.88,11.13,5.80,0.00,0.00,2.01,0.00,0.00,0.00,2.01,75.73,0.00,0.00,0.00,230.80,230.80
"1216",10.14,49.52,2.31,5.65,4.38,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,230.80,230.80
"1217",10.22,53.39,0.00,5.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.07,-0.17,0.00,0.00,197.33,197.33
"1218",10.22,55.27,0.00,5.91,2.15,0.00,0.00,0.00,0.00,0.00,0.00,73.54,0.00,0.00,0.00,230.80,230.80
"1219",10.19,56.05,0.00,6.72,1.03,0.00,0.00,0.00,1.16,0.00,0.00,75.15,0.00,0.00,0.00,230.80,230.80
"1220",10.13,55.96,0.00,6.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.02,-1.77,0.00,0.00,197.33,197.33
"1221",10.03,54.58,0.00,6.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.06,-3.70,0.00,0.00,197.33,197.33
"1222",9.90,52.81,0.00,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.14,-3.37,0.00,0.00,197.33,197.33
"1223",9.74,50.56,0.00,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.02,-0.02,0.00,0.00,197.33,197.33
"1224",9.57,48.50,0.00,6.01,0.00,0.00,0.00,0.00,1.84,0.00,0.00,65.92,0.00,0.00,0.00,230.80,230.80
"1225",9.47,47.39,0.00,5.37,0.00,0.00,0.00,0.00,3.79,0.00,0.00,66.02,0.00,0.00,0.00,230.80,230.80
"1226",9.45,47.12,0.00,4.74,0.00,0.00,0.00,0.00,5.18,0.00,0.00,66.49,0.00,0.00,0.00,230.80,230.80
"1227",9.51,47.11,0.00,4.35,0.00,0.00,0.00,0.00,5.34,0.00,0.00,66.31,0.00,0.00,0.00,230.80,230.80
"1228",9.55,47.51,0.00,4.29,0.00,0.00,0.00,0.00,4.65,0.00,0.00,66.00,0.00,0.00,0.00,230.80,230.80
"1229",9.62,47.83,0.00,4.28,0.00,0.00,0.00,0.00,4.84,0.00,0.00,66.57,0.00,0.00,0.00,230.80,230.80
"1230",9.70,48.29,0.47,4.30,0.00,0.00,0.00,0.00,5.87,0.00,0.00,68.63,0.00,0.00,0.00,230.80,230.80
"1231",9.69,46.73,8.72,4.73,0.00,0.00,2.54,0.00,0.00,0.00,2.54,72.42,0.00,0.00,0.00,230.80,230.80
"1232",9.75,49.24,19.95,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.15,-9.30,-0.70,0.00,197.33,197.33
"1233",9.81,52.90,29.29,5.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.96,-9.30,-13.28,0.00,197.33,197.33
"1234",9.67,50.59,33.54,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.50,-9.30,-15.96,0.00,197.33,197.33
"1235",9.47,46.93,33.15,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.81,-9.30,-10.45,0.00,197.33,197.33
"1236",9.27,43.52,30.57,6.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.03,-9.30,-4.27,0.00,197.33,197.33
"1237",9.16,41.12,25.68,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.56,-3.57,0.00,0.00,197.33,197.33
"1238",9.11,39.56,18.19,5.71,0.00,0.00,0.00,0.00,5.91,0.00,0.00,78.49,0.00,0.00,0.00,230.80,230.80
"1239",9.17,38.54,9.58,5.44,3.52,0.00,0.00,0.00,9.30,0.00,0.00,75.55,0.00,0.00,0.00,230.80,230.80
